Date Time,time (s),int,temp (degC),rh (%),lumen1 (nm),lumen2 (nm)
12.02.2009 20:00:00,6163,2,21.28,45.41,187.14,607.2
12.02.2009 20:10:00,6164,1,20.87,47.151,200.0,584.2
12.02.2009 20:20:00,6165,3,20.89,42.778,217.14,685.4
12.02.2009 20:30:00,6165,4,21.32,44.276,234.29,791.2
12.02.2009 20:40:00,6166,2,21.28,45.41,184.29,602.6
12.02.2009 20:50:00,6168,1,20.88,47.151,201.43,584.2
12.02.2009 21:00:00,6168,3,20.9,42.656,218.57,680.8
12.02.2009 21:10:00,6169,4,21.32,44.276,234.29,800.4
12.02.2009 21:20:00,6171,2,21.27,45.41,187.14,607.2
12.02.2009 21:30:00,6172,4,21.32,44.236,232.86,800.4
12.02.2009 21:40:00,6172,3,20.88,42.656,217.14,680.8
12.02.2009 21:50:00,6173,1,20.87,47.151,200.0,575.0
12.02.2009 22:00:00,6175,2,21.28,45.41,188.57,607.2
12.02.2009 22:10:00,6176,4,21.31,44.195,234.29,809.6
12.02.2009 22:20:00,6176,1,20.87,47.111,198.57,579.6
12.02.2009 22:30:00,6177,3,20.88,42.697,217.14,685.4
12.02.2009 22:40:00,6179,2,21.27,45.37,187.14,598.0
12.02.2009 22:50:00,6180,1,20.86,47.111,198.57,579.6
12.02.2009 23:00:00,6180,3,20.88,42.697,217.14,685.4
12.02.2009 23:10:00,6181,4,21.32,44.195,231.43,795.8
12.02.2009 23:20:00,6183,2,21.26,45.41,187.14,584.2
12.02.2009 23:30:00,6184,1,20.86,47.071,200.0,579.6
12.02.2009 23:40:00,6185,3,20.88,42.656,217.14,680.8
12.02.2009 23:50:00,6185,4,21.31,44.114,237.14,795.8
13.02.2009 00:00:00,6187,2,21.26,45.41,187.14,602.6
13.02.2009 00:10:00,6188,4,21.3,44.033,227.14,809.6
13.02.2009 00:20:00,6188,1,20.86,47.071,200.0,575.0
13.02.2009 00:30:00,6189,3,20.87,42.737,215.71,690.0
13.02.2009 00:40:00,6191,2,21.26,45.41,187.14,598.0
13.02.2009 00:50:00,6192,4,21.31,43.871,232.86,795.8
13.02.2009 01:00:00,6193,3,20.86,42.737,215.71,676.2
13.02.2009 01:10:00,6193,1,20.86,47.071,200.0,579.6
13.02.2009 01:20:00,6195,2,21.26,45.41,188.57,598.0
13.02.2009 01:30:00,6196,4,21.31,43.871,230.0,786.6
13.02.2009 01:40:00,6196,3,20.88,42.737,215.71,671.6
13.02.2009 01:50:00,6197,1,20.87,47.071,200.0,575.0
13.02.2009 02:00:00,6199,2,21.27,45.41,187.14,598.0
13.02.2009 02:10:00,6200,1,20.86,47.071,201.43,579.6
13.02.2009 02:20:00,6201,4,21.31,44.074,232.86,786.6
13.02.2009 02:30:00,6201,3,20.86,42.656,215.71,680.8
13.02.2009 02:40:00,6203,2,21.26,45.41,184.29,598.0
13.02.2009 02:50:00,6204,1,20.86,47.03,200.0,575.0
13.02.2009 03:00:00,6204,3,20.86,42.575,217.14,676.2
13.02.2009 03:10:00,6204,4,21.31,44.195,231.43,791.2
13.02.2009 03:20:00,6206,2,21.26,45.41,187.14,598.0
13.02.2009 03:30:00,6208,4,21.3,44.074,232.86,786.6
13.02.2009 03:40:00,6208,1,20.86,47.071,198.57,575.0
13.02.2009 03:50:00,6209,3,20.87,42.737,215.71,680.8
13.02.2009 04:00:00,6211,2,21.26,45.41,187.14,598.0
13.02.2009 04:10:00,6212,1,20.85,47.03,200.0,570.4
13.02.2009 04:20:00,6212,3,20.87,42.697,214.29,657.8
13.02.2009 04:30:00,6213,4,21.3,44.114,231.43,795.8
13.02.2009 04:40:00,6215,2,21.26,45.41,187.14,588.8
13.02.2009 04:50:00,6216,3,20.86,42.615,215.71,667.0
13.02.2009 05:00:00,6216,4,21.3,44.114,232.86,786.6
13.02.2009 05:10:00,6217,1,20.86,47.03,200.0,575.0
13.02.2009 05:20:00,6218,2,21.26,45.41,187.14,598.0
13.02.2009 05:30:00,6220,4,21.3,44.033,232.86,786.6
13.02.2009 05:40:00,6220,1,20.86,47.03,200.0,575.0
13.02.2009 05:50:00,6221,3,20.86,42.697,215.71,680.8
13.02.2009 06:00:00,6222,2,21.25,45.41,187.14,598.0
13.02.2009 06:10:00,6224,4,21.3,44.033,228.57,782.0
13.02.2009 06:20:00,6225,1,20.85,47.03,197.14,575.0
13.02.2009 06:30:00,6225,3,20.87,42.899,215.71,676.2
13.02.2009 06:40:00,6227,2,21.26,45.37,185.71,593.4
13.02.2009 06:50:00,6228,1,20.86,47.03,200.0,575.0
13.02.2009 07:00:00,6229,4,21.3,43.952,232.86,791.2
13.02.2009 07:10:00,6229,3,20.86,42.818,215.71,676.2
13.02.2009 07:20:00,6231,2,21.26,45.329,187.14,588.8
13.02.2009 07:30:00,6232,4,21.29,43.993,231.43,791.2
13.02.2009 07:40:00,6232,1,20.84,47.03,198.57,570.4
13.02.2009 07:50:00,6233,3,20.86,42.697,217.14,667.0
13.02.2009 08:00:00,6235,2,21.25,45.37,185.71,593.4
13.02.2009 08:10:00,6236,4,21.3,44.074,232.86,786.6
13.02.2009 08:20:00,6236,3,20.86,42.778,214.29,676.2
13.02.2009 08:30:00,6237,1,20.84,47.03,200.0,570.4
13.02.2009 08:40:00,6239,2,21.25,45.329,185.71,579.6
13.02.2009 08:50:00,6241,4,21.3,44.074,230.0,786.6
13.02.2009 09:00:00,6241,1,20.84,47.03,200.0,570.4
13.02.2009 09:10:00,6241,3,20.86,42.737,217.14,671.6
13.02.2009 09:20:00,6243,2,21.25,45.329,185.71,602.6
13.02.2009 09:30:00,6244,4,21.29,44.033,231.43,786.6
13.02.2009 09:40:00,6245,1,20.84,46.99,198.57,584.2
13.02.2009 09:50:00,6245,3,20.86,42.656,214.29,667.0
13.02.2009 10:00:00,6247,2,21.26,45.329,185.71,593.4
13.02.2009 10:10:00,6248,3,20.85,42.615,211.43,662.4
13.02.2009 10:20:00,6249,4,21.3,44.033,230.0,782.0
13.02.2009 10:30:00,6249,1,20.85,46.99,198.57,570.4
13.02.2009 10:40:00,6250,2,21.26,45.329,185.71,584.2
13.02.2009 10:50:00,6252,3,20.86,42.615,214.29,676.2
13.02.2009 11:00:00,6252,4,21.29,44.074,234.29,782.0
13.02.2009 11:10:00,6253,1,20.85,46.949,198.57,565.8
13.02.2009 11:20:00,6255,2,21.25,45.329,184.29,593.4
13.02.2009 11:30:00,6256,1,20.84,46.949,198.57,575.0
13.02.2009 11:40:00,6256,3,20.86,42.575,214.29,680.8
13.02.2009 11:50:00,6257,4,21.28,44.114,231.43,786.6
13.02.2009 12:00:00,6259,2,21.25,45.329,181.43,662.4
13.02.2009 12:10:00,6260,4,21.28,44.074,232.86,786.6
13.02.2009 12:20:00,6260,3,20.86,42.535,214.29,676.2
13.02.2009 12:30:00,6260,1,20.84,46.949,198.57,570.4
13.02.2009 12:40:00,6263,2,21.25,45.329,185.71,584.2
13.02.2009 12:50:00,6264,3,20.85,42.656,214.29,662.4
13.02.2009 13:00:00,6265,4,21.29,43.952,232.86,777.4
13.02.2009 13:10:00,6265,1,20.84,46.949,198.57,570.4
13.02.2009 13:20:00,6267,2,21.26,45.329,185.71,593.4
13.02.2009 13:30:00,6268,3,20.85,42.858,220.0,671.6
13.02.2009 13:40:00,6268,4,21.28,43.952,232.86,786.6
13.02.2009 13:50:00,6269,1,20.83,46.908,198.57,570.4
13.02.2009 14:00:00,6271,2,21.25,45.329,185.71,593.4
13.02.2009 14:10:00,6272,4,21.29,44.033,232.86,782.0
13.02.2009 14:20:00,6273,3,20.86,42.737,212.86,657.8
13.02.2009 14:30:00,6273,1,20.83,46.949,201.43,575.0
13.02.2009 14:40:00,6275,2,21.24,45.329,185.71,593.4
13.02.2009 14:50:00,6277,4,21.28,43.911,231.43,791.2
13.02.2009 15:00:00,6277,3,20.86,42.656,215.71,667.0
13.02.2009 15:10:00,6277,1,20.82,46.908,198.57,570.4
13.02.2009 15:20:00,6278,2,21.24,45.329,187.14,588.8
13.02.2009 15:30:00,6280,3,20.85,42.656,215.71,676.2
13.02.2009 15:40:00,6281,4,21.28,43.831,234.29,782.0
13.02.2009 15:50:00,6281,1,20.84,46.908,198.57,561.2
13.02.2009 16:00:00,6283,2,21.24,45.288,187.14,593.4
13.02.2009 16:10:00,6284,1,20.82,46.868,200.0,570.4
13.02.2009 16:20:00,6284,4,21.29,43.79,231.43,777.4
13.02.2009 16:30:00,6285,3,20.85,42.737,215.71,667.0
13.02.2009 16:40:00,6287,2,21.24,45.288,187.14,598.0
13.02.2009 16:50:00,6288,3,20.85,42.656,215.71,671.6
13.02.2009 17:00:00,6289,4,21.27,43.79,232.86,786.6
13.02.2009 17:10:00,6289,1,20.83,46.908,198.57,570.4
13.02.2009 17:20:00,6290,2,21.25,45.288,187.14,584.2
13.02.2009 17:30:00,6292,4,21.29,43.709,231.43,786.6
13.02.2009 17:40:00,6293,1,20.84,46.908,198.57,570.4
13.02.2009 17:50:00,6293,3,20.85,42.656,214.29,671.6
13.02.2009 18:00:00,6295,2,21.24,45.288,185.71,593.4
13.02.2009 18:10:00,6296,1,20.82,46.868,198.57,575.0
13.02.2009 18:20:00,6296,4,21.28,43.79,232.86,772.8
13.02.2009 18:30:00,6297,3,20.85,42.615,214.29,676.2
13.02.2009 18:40:00,6298,2,21.24,45.288,187.14,593.4
13.02.2009 18:50:00,6300,4,21.27,43.749,234.29,782.0
13.02.2009 19:00:00,6300,3,20.84,42.575,215.71,676.2
13.02.2009 19:10:00,6300,1,20.83,46.908,198.57,575.0
13.02.2009 19:20:00,6302,2,21.24,45.329,185.71,593.4
13.02.2009 19:30:00,6304,1,20.82,46.908,197.14,570.4
13.02.2009 19:40:00,6304,4,21.28,43.709,234.29,800.4
13.02.2009 19:50:00,6305,3,20.84,42.656,214.29,671.6
13.02.2009 20:00:00,6307,2,21.24,45.288,187.14,598.0
13.02.2009 20:10:00,6308,3,20.85,42.656,214.29,671.6
13.02.2009 20:20:00,6308,1,20.82,46.908,200.0,575.0
13.02.2009 20:30:00,6309,4,21.28,43.79,232.86,782.0
13.02.2009 20:40:00,6310,2,21.24,45.288,187.14,593.4
13.02.2009 20:50:00,6312,1,20.82,46.908,200.0,570.4
13.02.2009 21:00:00,6313,3,20.84,42.656,214.29,676.2
13.02.2009 21:10:00,6313,4,21.28,43.709,230.0,786.6
13.02.2009 21:20:00,6314,2,21.24,45.288,185.71,593.4
13.02.2009 21:30:00,6316,1,20.82,46.908,198.57,575.0
13.02.2009 21:40:00,6317,3,20.84,42.697,212.86,676.2
13.02.2009 21:50:00,6317,4,21.28,43.628,231.43,791.2
13.02.2009 22:00:00,6319,2,21.24,45.329,187.14,588.8
13.02.2009 22:10:00,6320,1,20.82,46.908,198.57,575.0
13.02.2009 22:20:00,6320,4,21.26,43.669,230.0,786.6
13.02.2009 22:30:00,6321,3,20.86,42.697,215.71,676.2
13.02.2009 22:40:00,6323,2,21.24,45.288,182.86,588.8
13.02.2009 22:50:00,6325,3,20.84,42.737,214.29,676.2
13.02.2009 23:00:00,6325,1,20.81,46.908,198.57,570.4
13.02.2009 23:10:00,6325,4,21.26,43.871,228.57,772.8
13.02.2009 23:20:00,6327,2,21.24,45.208,185.71,593.4
13.02.2009 23:30:00,6329,1,20.82,46.868,200.0,570.4
13.02.2009 23:40:00,6329,4,21.27,43.911,231.43,782.0
13.02.2009 23:50:00,6329,3,20.84,42.575,214.29,676.2
14.02.2009 00:00:00,6331,2,21.23,45.167,185.71,593.4
14.02.2009 00:10:00,6332,3,20.84,42.615,214.29,676.2
14.02.2009 00:20:00,6332,1,20.81,46.868,198.57,570.4
14.02.2009 00:30:00,6333,4,21.26,43.952,232.86,786.6
14.02.2009 00:40:00,6335,2,21.23,45.167,184.29,593.4
14.02.2009 00:50:00,6336,4,21.26,43.952,231.43,782.0
14.02.2009 01:00:00,6336,3,20.85,42.575,214.29,671.6
14.02.2009 01:10:00,6337,1,20.81,46.868,198.57,570.4
14.02.2009 01:20:00,6339,2,21.23,45.167,184.29,593.4
14.02.2009 01:30:00,6340,4,21.26,43.952,232.86,786.6
14.02.2009 01:40:00,6340,1,20.82,46.868,198.57,575.0
14.02.2009 01:50:00,6341,3,20.84,42.575,214.29,671.6
14.02.2009 02:00:00,6343,2,21.24,45.208,187.14,593.4
14.02.2009 02:10:00,6344,1,20.82,46.868,195.71,570.4
14.02.2009 02:20:00,6344,4,21.26,43.952,232.86,777.4
14.02.2009 02:30:00,6345,3,20.84,42.575,212.86,671.6
14.02.2009 02:40:00,6347,2,21.24,45.248,185.71,593.4
14.02.2009 02:50:00,6348,1,20.82,46.868,198.57,565.8
14.02.2009 03:00:00,6348,3,20.84,42.535,215.71,680.8
14.02.2009 03:10:00,6348,4,21.26,43.952,232.86,786.6
14.02.2009 03:20:00,6351,2,21.24,45.248,187.14,588.8
14.02.2009 03:30:00,6352,1,20.82,46.868,198.57,570.4
14.02.2009 03:40:00,6352,3,20.84,42.656,214.29,662.4
14.02.2009 03:50:00,6352,4,21.26,43.952,231.43,791.2
14.02.2009 04:00:00,6355,2,21.24,45.208,187.14,598.0
14.02.2009 04:10:00,6356,4,21.26,43.952,232.86,786.6
14.02.2009 04:20:00,6356,1,20.82,46.868,200.0,570.4
14.02.2009 04:30:00,6357,3,20.84,42.737,211.43,667.0
14.02.2009 04:40:00,6358,2,21.23,45.167,185.71,593.4
14.02.2009 04:50:00,6360,1,20.82,46.828,198.57,570.4
14.02.2009 05:00:00,6361,3,20.84,42.818,214.29,667.0
14.02.2009 05:10:00,6361,4,21.26,43.952,228.57,777.4
14.02.2009 05:20:00,6363,2,21.24,45.167,184.29,588.8
14.02.2009 05:30:00,6364,3,20.85,42.858,215.71,671.6
14.02.2009 05:40:00,6364,4,21.25,43.871,232.86,786.6
14.02.2009 05:50:00,6365,1,20.81,46.828,200.0,579.6
14.02.2009 06:00:00,6367,2,21.24,45.167,185.71,593.4
14.02.2009 06:10:00,6368,3,20.84,42.697,214.29,667.0
14.02.2009 06:20:00,6368,1,20.8,46.828,198.57,565.8
14.02.2009 06:30:00,6369,4,21.25,43.709,231.43,772.8
14.02.2009 06:40:00,6372,2,21.23,45.248,187.14,593.4
14.02.2009 06:50:00,6372,4,21.26,43.628,231.43,786.6
14.02.2009 07:00:00,6372,1,20.82,46.787,198.57,570.4
14.02.2009 07:10:00,6373,3,20.85,42.737,214.29,671.6
14.02.2009 07:20:00,6375,2,21.24,45.208,185.71,584.2
14.02.2009 07:30:00,6376,3,20.85,42.615,212.86,671.6
14.02.2009 07:40:00,6376,4,21.26,43.628,230.0,782.0
14.02.2009 07:50:00,6377,1,20.82,46.787,198.57,565.8
14.02.2009 08:00:00,6379,2,21.23,45.167,187.14,588.8
14.02.2009 08:10:00,6380,4,21.26,43.709,231.43,786.6
14.02.2009 08:20:00,6380,3,20.85,42.494,214.29,671.6
14.02.2009 08:30:00,6381,1,20.82,46.787,198.57,570.4
14.02.2009 08:40:00,6383,2,21.22,45.167,188.57,593.4
14.02.2009 08:50:00,6384,4,21.26,43.79,231.43,777.4
14.02.2009 09:00:00,6384,3,20.84,42.494,211.43,676.2
14.02.2009 09:10:00,6385,1,20.81,46.787,198.57,570.4
14.02.2009 09:20:00,6387,2,21.22,45.167,187.14,588.8
14.02.2009 09:30:00,6389,1,20.81,46.787,198.57,570.4
14.02.2009 09:40:00,6389,3,20.84,42.494,214.29,676.2
14.02.2009 09:50:00,6389,4,21.25,43.831,232.86,786.6
14.02.2009 10:00:00,6391,2,21.22,45.248,187.14,593.4
14.02.2009 10:10:00,6392,4,21.25,43.79,232.86,782.0
14.02.2009 10:20:00,6392,1,20.81,46.787,198.57,570.4
14.02.2009 10:30:00,6393,3,20.84,42.575,214.29,671.6
14.02.2009 10:40:00,6395,2,21.22,45.248,187.14,588.8
14.02.2009 10:50:00,6396,3,20.84,42.615,212.86,671.6
14.02.2009 11:00:00,6396,1,20.81,46.787,198.57,565.8
14.02.2009 11:10:00,6397,4,21.26,43.669,230.0,777.4
14.02.2009 11:20:00,6399,2,21.22,45.208,187.14,593.4
14.02.2009 11:30:00,6400,3,20.84,42.656,214.29,667.0
14.02.2009 11:40:00,6400,4,21.25,43.669,234.29,777.4
14.02.2009 11:50:00,6401,1,20.81,46.787,198.57,570.4
14.02.2009 12:00:00,6403,2,21.22,45.167,184.29,588.8
14.02.2009 12:10:00,6404,1,20.8,46.787,198.57,570.4
14.02.2009 12:20:00,6405,4,21.26,43.709,230.0,782.0
14.02.2009 12:30:00,6405,3,20.84,42.656,215.71,662.4
14.02.2009 12:40:00,6406,2,21.23,45.167,187.14,588.8
14.02.2009 12:50:00,6408,3,20.84,42.575,211.43,662.4
14.02.2009 13:00:00,6408,1,20.8,46.787,198.57,556.6
14.02.2009 13:10:00,6409,4,21.26,43.79,231.43,791.2
14.02.2009 13:20:00,6411,2,21.22,45.167,184.29,588.8
14.02.2009 13:30:00,6412,1,20.82,46.746,194.29,561.2
14.02.2009 13:40:00,6412,4,21.26,43.628,231.43,782.0
14.02.2009 13:50:00,6413,3,20.84,42.656,214.29,662.4
14.02.2009 14:00:00,6414,2,21.22,45.127,185.71,593.4
14.02.2009 14:10:00,6416,1,20.81,46.746,197.14,565.8
14.02.2009 14:20:00,6417,4,21.25,43.628,231.43,795.8
14.02.2009 14:30:00,6417,3,20.84,42.656,214.29,667.0
14.02.2009 14:40:00,6419,2,21.22,45.086,184.29,588.8
14.02.2009 14:50:00,6420,3,20.84,42.615,212.86,662.4
14.02.2009 15:00:00,6420,4,21.25,43.709,230.0,782.0
14.02.2009 15:10:00,6421,1,20.8,46.746,200.0,565.8
14.02.2009 15:20:00,6423,2,21.22,45.086,181.43,657.8
14.02.2009 15:30:00,6424,4,21.25,43.79,231.43,777.4
14.02.2009 15:40:00,6424,3,20.84,42.656,215.71,662.4
14.02.2009 15:50:00,6425,1,20.8,46.746,197.14,565.8
14.02.2009 16:00:00,6427,2,21.22,45.045,184.29,584.2
14.02.2009 16:10:00,6428,3,20.84,42.494,211.43,653.2
14.02.2009 16:20:00,6428,1,20.8,46.746,198.57,561.2
14.02.2009 16:30:00,6429,4,21.25,43.749,231.43,772.8
14.02.2009 16:40:00,6430,2,21.22,45.005,184.29,584.2
14.02.2009 16:50:00,6432,4,21.25,43.831,231.43,777.4
14.02.2009 17:00:00,6433,1,20.8,46.746,198.57,565.8
14.02.2009 17:10:00,6433,3,20.83,42.575,212.86,657.8
14.02.2009 17:20:00,6435,2,21.22,45.005,185.71,584.2
14.02.2009 17:30:00,6436,3,20.84,42.575,212.86,657.8
14.02.2009 17:40:00,6436,4,21.24,43.871,224.29,768.2
14.02.2009 17:50:00,6436,1,20.8,46.746,198.57,565.8
14.02.2009 18:00:00,6439,2,21.23,45.005,184.29,584.2
14.02.2009 18:10:00,6440,1,20.8,46.746,197.14,561.2
14.02.2009 18:20:00,6440,4,21.24,43.871,235.71,759.0
14.02.2009 18:30:00,6441,3,20.84,42.615,214.29,657.8
14.02.2009 18:40:00,6443,2,21.22,45.005,187.14,588.8
14.02.2009 18:50:00,6444,1,20.8,46.706,197.14,565.8
14.02.2009 19:00:00,6444,4,21.25,43.709,228.57,768.2
14.02.2009 19:10:00,6444,3,20.83,42.697,212.86,662.4
14.02.2009 19:20:00,6446,2,21.22,45.005,185.71,584.2
14.02.2009 19:30:00,6449,4,21.25,43.79,231.43,777.4
14.02.2009 19:40:00,6449,3,20.82,42.615,212.86,657.8
14.02.2009 19:50:00,6449,1,20.8,46.746,198.57,570.4
14.02.2009 20:00:00,6451,2,21.22,45.086,185.71,579.6
14.02.2009 20:10:00,6452,1,20.8,46.706,197.14,565.8
14.02.2009 20:20:00,6453,4,21.24,43.79,231.43,763.6
14.02.2009 20:30:00,6453,3,20.83,42.575,212.86,657.8
14.02.2009 20:40:00,6455,2,21.22,45.045,185.71,593.4
14.02.2009 20:50:00,6456,1,20.8,46.706,197.14,570.4
14.02.2009 21:00:00,6456,3,20.82,42.656,212.86,657.8
14.02.2009 21:10:00,6457,4,21.24,43.749,228.57,772.8
14.02.2009 21:20:00,6459,2,21.22,45.045,185.71,579.6
14.02.2009 21:30:00,6460,1,20.81,46.706,197.14,561.2
14.02.2009 21:40:00,6461,4,21.25,43.709,231.43,777.4
14.02.2009 21:50:00,6461,3,20.82,42.656,212.86,657.8
14.02.2009 22:00:00,6463,2,21.22,45.045,185.71,584.2
14.02.2009 22:10:00,6464,1,20.8,46.706,198.57,565.8
14.02.2009 22:20:00,6465,4,21.24,43.669,228.57,768.2
14.02.2009 22:30:00,6467,2,21.22,45.045,185.71,579.6
14.02.2009 22:40:00,6469,4,21.25,43.709,231.43,768.2
14.02.2009 22:50:00,6469,1,20.8,46.706,197.14,561.2
14.02.2009 23:00:00,6469,3,20.83,42.575,210.0,657.8
14.02.2009 23:10:00,6469,3,20.81,42.575,212.86,644.0
14.02.2009 23:20:00,6471,2,21.22,45.045,184.29,588.8
14.02.2009 23:30:00,6472,4,21.24,43.709,231.43,768.2
14.02.2009 23:40:00,6473,3,20.83,42.575,214.29,653.2
14.02.2009 23:50:00,6473,1,20.8,46.706,200.0,561.2
15.02.2009 00:00:00,6475,2,21.21,45.086,184.29,584.2
15.02.2009 00:10:00,6476,1,20.8,46.706,198.57,561.2
15.02.2009 00:20:00,6476,3,20.83,42.575,212.86,657.8
15.02.2009 00:30:00,6477,4,21.24,43.628,232.86,768.2
15.02.2009 00:40:00,6478,2,21.21,45.045,184.29,579.6
15.02.2009 00:50:00,6480,4,21.24,43.547,230.0,772.8
15.02.2009 01:00:00,6481,3,20.82,42.494,212.86,648.6
15.02.2009 01:10:00,6481,1,20.8,46.706,197.14,565.8
15.02.2009 01:20:00,6483,2,21.22,45.086,184.29,570.4
15.02.2009 01:30:00,6484,1,20.8,46.706,197.14,561.2
15.02.2009 01:40:00,6484,3,20.83,42.575,212.86,653.2
15.02.2009 01:50:00,6485,4,21.24,43.587,230.0,782.0
15.02.2009 02:00:00,6487,2,21.21,45.045,185.71,579.6
15.02.2009 02:10:00,6488,4,21.26,43.547,230.0,768.2
15.02.2009 02:20:00,6488,3,20.82,42.575,211.43,648.6
15.02.2009 02:30:00,6489,1,20.8,46.666,197.14,552.0
15.02.2009 02:40:00,6491,2,21.22,45.005,180.0,644.0
15.02.2009 02:50:00,6492,1,20.8,46.666,197.14,552.0
15.02.2009 03:00:00,6492,3,20.83,42.575,212.86,644.0
15.02.2009 03:10:00,6493,4,21.25,43.628,231.43,763.6
15.02.2009 03:20:00,6496,2,21.22,45.005,182.86,565.8
15.02.2009 03:30:00,6496,4,21.24,43.628,227.14,768.2
15.02.2009 03:40:00,6497,3,20.82,42.656,212.86,648.6
15.02.2009 03:50:00,6497,1,20.79,46.666,197.14,561.2
15.02.2009 04:00:00,6498,2,21.21,45.005,185.71,579.6
15.02.2009 04:10:00,6500,4,21.24,43.628,230.0,763.6
15.02.2009 04:20:00,6500,3,20.83,42.615,212.86,648.6
15.02.2009 04:30:00,6501,1,20.79,46.706,197.14,547.4
15.02.2009 04:40:00,6502,2,21.21,45.005,181.43,639.4
15.02.2009 04:50:00,6504,4,21.24,43.547,228.57,763.6
15.02.2009 05:00:00,6504,3,20.82,42.575,212.86,648.6
15.02.2009 05:10:00,6505,1,20.79,46.666,197.14,561.2
15.02.2009 05:20:00,6507,2,21.22,45.005,182.86,579.6
15.02.2009 05:30:00,6508,1,20.8,46.666,197.14,561.2
15.02.2009 05:40:00,6508,3,20.82,42.575,212.86,644.0
15.02.2009 05:50:00,6509,4,21.23,43.587,230.0,763.6
15.02.2009 06:00:00,6511,2,21.22,45.005,184.29,575.0
15.02.2009 06:10:00,6512,4,21.24,43.628,228.57,754.4
15.02.2009 06:20:00,6512,3,20.83,42.615,212.86,644.0
15.02.2009 06:30:00,6512,1,20.79,46.666,197.14,556.6
15.02.2009 06:40:00,6515,2,21.21,44.965,184.29,575.0
15.02.2009 06:50:00,6516,4,21.24,43.507,228.57,759.0
15.02.2009 07:00:00,6516,1,20.79,46.666,195.71,556.6
15.02.2009 07:10:00,6517,3,20.82,42.575,212.86,644.0
15.02.2009 07:20:00,6519,2,21.22,44.965,185.71,575.0
15.02.2009 07:30:00,6520,1,20.8,46.666,197.14,556.6
15.02.2009 07:40:00,6520,4,21.24,43.547,230.0,763.6
15.02.2009 07:50:00,6521,3,20.82,42.535,211.43,644.0
15.02.2009 08:00:00,6523,2,21.21,44.965,185.71,575.0
15.02.2009 08:10:00,6524,3,20.82,42.656,211.43,644.0
15.02.2009 08:20:00,6525,1,20.8,46.625,197.14,556.6
15.02.2009 08:30:00,6525,4,21.24,43.547,227.14,772.8
15.02.2009 08:40:00,6527,2,21.21,44.924,185.71,575.0
15.02.2009 08:50:00,6528,3,20.82,42.656,211.43,648.6
15.02.2009 09:00:00,6528,4,21.24,43.547,231.43,768.2
15.02.2009 09:10:00,6529,1,20.78,46.625,197.14,561.2
15.02.2009 09:20:00,6530,2,21.22,44.965,182.86,570.4
15.02.2009 09:30:00,6533,1,20.79,46.625,197.14,556.6
15.02.2009 09:40:00,6533,3,20.83,42.494,211.43,644.0
15.02.2009 09:50:00,6533,4,21.23,43.547,231.43,759.0
15.02.2009 10:00:00,6535,2,21.21,44.965,188.57,570.4
15.02.2009 10:10:00,6536,1,20.78,46.625,197.14,552.0
15.02.2009 10:20:00,6537,3,20.82,42.453,211.43,648.6
15.02.2009 10:30:00,6537,4,21.24,43.547,227.14,768.2
15.02.2009 10:40:00,6539,2,21.2,44.965,184.29,575.0
15.02.2009 10:50:00,6540,1,20.79,46.625,198.57,565.8
15.02.2009 11:00:00,6541,4,21.24,43.547,230.0,759.0
15.02.2009 11:10:00,6541,3,20.82,42.494,211.43,644.0
15.02.2009 11:20:00,6543,2,21.21,44.924,181.43,644.0
15.02.2009 11:30:00,6544,3,20.83,42.535,215.71,653.2
15.02.2009 11:40:00,6544,1,20.78,46.625,195.71,561.2
15.02.2009 11:50:00,6545,4,21.24,43.628,228.57,768.2
15.02.2009 12:00:00,6546,2,21.2,44.924,184.29,575.0
15.02.2009 12:10:00,6548,3,20.82,42.575,205.71,644.0
15.02.2009 12:20:00,6548,1,20.79,46.625,197.14,556.6
15.02.2009 12:30:00,6549,4,21.24,43.669,225.71,763.6
15.02.2009 12:40:00,6551,2,21.21,44.924,184.29,579.6
15.02.2009 12:50:00,6552,4,21.24,43.628,231.43,763.6
15.02.2009 13:00:00,6552,1,20.78,46.625,197.14,565.8
15.02.2009 13:10:00,6553,3,20.82,42.535,212.86,653.2
15.02.2009 13:20:00,6555,2,21.22,44.924,184.29,575.0
15.02.2009 13:30:00,6556,3,20.82,42.615,211.43,657.8
15.02.2009 13:40:00,6557,4,21.22,43.669,228.57,759.0
15.02.2009 13:50:00,6557,1,20.78,46.625,197.14,556.6
15.02.2009 14:00:00,6559,2,21.2,44.924,185.71,575.0
15.02.2009 14:10:00,6560,4,21.23,43.669,228.57,763.6
15.02.2009 14:20:00,6560,1,20.78,46.625,195.71,561.2
15.02.2009 14:30:00,6561,3,20.82,42.575,211.43,653.2
15.02.2009 14:40:00,6563,2,21.21,44.924,185.71,575.0
15.02.2009 14:50:00,6564,3,20.83,42.453,211.43,653.2
15.02.2009 15:00:00,6564,4,21.22,43.709,228.57,754.4
15.02.2009 15:10:00,6564,1,20.79,46.625,197.14,561.2
15.02.2009 15:20:00,6568,2,21.22,44.965,185.71,575.0
15.02.2009 15:30:00,6568,4,21.22,43.628,230.0,759.0
15.02.2009 15:40:00,6569,1,20.78,46.625,197.14,561.2
15.02.2009 15:50:00,6569,3,20.81,42.413,212.86,653.2
15.02.2009 16:00:00,6571,2,21.22,44.924,184.29,579.6
15.02.2009 16:10:00,6572,3,20.81,42.453,212.86,653.2
